2534,4770
2533,4737
2532,4714
2531,4708
2530,4690
2529,4685
2528,4679
2527,4688
2526,4687
2525,4703
2524,4718
2523,4726
2522,4761
2521,4783
2520,4830
2519,4848
2518,4892
2517,4933
2516,4987
2515,5024
2514,5093
2513,5144
2512,5196
2511,5247
2510,5309
2509,5377
2508,5447
2507,5504
2506,5581
2505,5642
2504,5708
2503,5769
2502,5854
2501,5912
2500,5985
2499,6038
2498,6116
2497,6158
2496,6217
2495,6264
2494,6325
2493,6361
2492,6424
2491,6461
2490,6519
2489,6546
2488,6597
2487,6619
2486,6646
2485,6651
2484,6668
2483,6692
2482,6695
2481,6693
2480,6682
2479,6655
2478,6653
2477,6650
2476,6647
2475,6586
2474,6572
2473,6541
2472,6530
2471,6505
2470,6444
2469,6415
2468,6357
2467,6312
2466,6258
2465,6210
2464,6148
2463,6103
2462,6041
2461,6002
2460,5935
2459,5889
2458,5820
2457,5750
2456,5692
2455,5647
2454,5577
2453,5513
2452,5470
2451,5421
2450,5352
2449,5313
2448,5258
2447,5209
2446,5157
2445,5110
2444,5061
2443,5021
2442,4969
2441,4941
2440,4898
2439,4868
2438,4830
2437,4791
2436,4759
2435,4736
2434,4721
2433,4680
2432,4666
2431,4643
2430,4623
2429,4609
2428,4586
2427,4571
2426,4554
2425,4564
2424,4538
2423,4534
2422,4534
2421,4513
2420,4511
2419,4492
2418,4491
2417,4487
2416,4477
2415,4470
2414,4464
2413,4471
2412,4456
2411,4458
2410,4448
2409,4447
2408,4450
2407,4433
2406,4430
2405,4440
2404,4425
2403,4427
2402,4429
2401,4420
2400,4426
2399,4412
2398,4418
2397,4417
2396,4410
2395,4397
2394,4399
2393,4397
2392,4395
2391,4384
2390,4387
2389,4381
2388,4387
2387,4375
2386,4375
2385,4372
2384,4366
2383,4368
2382,4369
2381,4352
2380,4361
2379,4341
2378,4356
2377,4367
2376,4358
2375,4363
2374,4356
2373,4356
2372,4347
2371,4358
2370,4366
2369,4355
2368,4364
2367,4369
2366,4385
2365,4389
2364,4396
2363,4395
2362,4408
2361,4422
2360,4439
2359,4451
2358,4468
2357,4490
2356,4519
2355,4530
2354,4555
2353,4584
2352,4617
2351,4651
2350,4683
2349,4715
2348,4770
2347,4801
2346,4877
2345,4918
2344,5003
2343,5063
2342,5156
2341,5213
2340,5313
2339,5397
2338,5516
2337,5598
2336,5721
2335,5823
2334,5963
2333,6083
2332,6241
2331,6375
2330,6544
2329,6696
2328,6874
2327,7026
2326,7214
2325,7413
2324,7615
2323,7817
2322,8063
2321,8228
2320,8486
2319,8679
2318,8931
2317,9097
2316,9336
2315,9502
2314,9743
2313,9930
2312,10175
2311,10375
2310,10631
2309,10807
2308,11067
2307,11227
2306,11470
2305,11651
2304,11851
2303,11997
2302,12207
2301,12376
2300,12550
2299,12704
2298,12895
2297,12985
2296,13175
2295,13275
2294,13427
2293,13487
2292,13610
2291,13681
2290,13743
2289,13784
2288,13841
2287,13843
2286,13868
2285,13865
2284,13854
2283,13828
2282,13791
2281,13739
2280,13664
2279,13585
2278,13491
2277,13379
2276,13253
2275,13113
2274,12967
2273,12812
2272,12640
2271,12480
2270,12267
2269,12108
2268,11911
2267,11699
2266,11456
2265,11235
2264,10988
2263,10767
2262,10500
2261,10288
2260,10023
2259,9804
2258,9553
2257,9302
2256,9059
2255,8833
2254,8561
2253,8342
2252,8101
2251,7877
2250,7646
2249,7456
2248,7238
2247,7038
2246,6827
2245,6657
2244,6483
2243,6309
2242,6136
2241,6004
2240,5863
2239,5741
2238,5634
2237,5528
2236,5438
2235,5365
2234,5295
2233,5224
2232,5186
2231,5121
2230,5085
2229,5059
2228,5031
2227,5021
2226,5020
2225,5018
2224,5025
2223,5040
2222,5051
2221,5059
2220,5078
2219,5093
2218,5119
2217,5151
2216,5171
2215,5189
2214,5221
2213,5237
2212,5264
2211,5265
2210,5310
2209,5294
2208,5306
2207,5310
2206,5338
2205,5328
2204,5308
2203,5298
2202,5291
2201,5280
2200,5265
2199,5248
2198,5227
2197,5188
2196,5157
2195,5131
2194,5093
2193,5064
2192,5043
2191,5007
2190,4971
2189,4927
2188,4898
2187,4860
2186,4817
2185,4806
2184,4772
2183,4757
2182,4740
2181,4725
2180,4712
2179,4713
2178,4728
2177,4748
2176,4780
2175,4801
2174,4844
2173,4900
2172,4965
2171,5025
2170,5123
2169,5208
2168,5329
2167,5418
2166,5567
2165,5691
2164,5856
2163,5990
2162,6186
2161,6335
2160,6551
2159,6734
2158,6964
2157,7167
2156,7422
2155,7630
2154,7901
2153,8102
2152,8357
2151,8602
2150,8891
2149,9145
2148,9425
2147,9669
2146,9949
2145,10201
2144,10432
2143,10672
2142,10928
2141,11159
2140,11421
2139,11628
2138,11869
2137,12078
2136,12304
2135,12476
2134,12681
2133,12824
2132,12968
2131,13127
2130,13251
2129,13340
2128,13442
2127,13546
2126,13587
2125,13630
2124,13681
2123,13672
2122,13661
2121,13642
2120,13589
2119,13536
2118,13472
2117,13411
2116,13292
2115,13222
2114,13115
2113,12994
2112,12851
2111,12758
2110,12549
2109,12390
2108,12213
2107,12027
2106,11815
2105,11640
2104,11419
2103,11186
2102,10927
2101,10728
2100,10507
2099,10281
2098,10029
2097,9821
2096,9608
2095,9398
2094,9129
2093,8927
2092,8696
2091,8497
2090,8233
2089,8022
2088,7799
2087,7611
2086,7375
2085,7210
2084,7020
2083,6860
2082,6662
2081,6512
2080,6328
2079,6191
2078,6018
2077,5933
2076,5791
2075,5659
2074,5520
2073,5404
2072,5305
2071,5196
2070,5099
2069,5028
2068,4945
2067,4873
2066,4806
2065,4768
2064,4695
2063,4635
2062,4617
2061,4570
2060,4537
2059,4503
2058,4483
2057,4478
2056,4441
2055,4431
2054,4411
2053,4409
2052,4383
2051,4394
2050,4386
2049,4390
2048,4381
2047,4385
2046,4377
2045,4376
2044,4390
2043,4378
2042,4391
2041,4384
2040,4380
2039,4389
2038,4375
2037,4382
2036,4389
2035,4392
2034,4406
2033,4400
2032,4400
2031,4409
2030,4407
2029,4410
2028,4408
2027,4399
2026,4398
2025,4395
2024,4400
2023,4396
2022,4388
2021,4377
2020,4391
2019,4389
2018,4391
2017,4386
2016,4384
2015,4394
2014,4384
2013,4398
2012,4385
2011,4404
2010,4407
2009,4395
2008,4409
2007,4404
2006,4430
2005,4440
2004,4441
2003,4448
2002,4471
2001,4491
2000,4503
1999,4525
1998,4552
1997,4568
1996,4608
1995,4624
1994,4688
1993,4712
1992,4760
1991,4790
1990,4858
1989,4896
1988,4967
1987,5018
1986,5109
1985,5154
1984,5253
1983,5321
1982,5426
1981,5504
1980,5634
1979,5714
1978,5856
1977,5969
1976,6119
1975,6220
1974,6384
1973,6529
1972,6710
1971,6849
1970,7051
1969,7208
1968,7422
1967,7577
1966,7814
1965,7999
1964,8247
1963,8439
1962,8698
1961,8891
1960,9150
1959,9352
1958,9641
1957,9845
1956,10136
1955,10345
1954,10634
1953,10854
1952,11122
1951,11342
1950,11628
1949,11849
1948,12116
1947,12319
1946,12592
1945,12786
1944,13026
1943,13213
1942,13432
1941,13594
1940,13791
1939,13922
1938,14111
1937,14224
1936,14378
1935,14448
1934,14573
1933,14626
1932,14692
1931,14733
1930,14777
1929,14748
1928,14731
1927,14701
1926,14667
1925,14579
1924,14497
1923,14377
1922,14254
1921,14099
1920,13921
1919,13728
1918,13535
1917,13320
1916,13105
1915,12926
1914,12687
1913,12472
1912,12215
1911,11970
1910,11667
1909,11431
1908,11147
1907,10880
1906,10566
1905,10300
1904,9989
1903,9730
1902,9406
1901,9130
1900,8861
1899,8598
1898,8303
1897,8055
1896,7787
1895,7558
1894,7315
1893,7101
1892,6868
1891,6679
1890,6478
1889,6308
1888,6151
1887,6012
1886,5872
1885,5746
1884,5652
1883,5566
1882,5474
1881,5424
1880,5391
1879,5345
1878,5327
1877,5327
1876,5328
1875,5340
1874,5375
1873,5405
1872,5453
1871,5492
1870,5562
1869,5616
1868,5701
1867,5763
1866,5859
1865,5914
1864,6010
1863,6078
1862,6170
1861,6231
1860,6327
1859,6381
1858,6452
1857,6502
1856,6565
1855,6601
1854,6651
1853,6668
1852,6700
1851,6690
1850,6712
1849,6707
1848,6677
1847,6646
1846,6623
1845,6570
1844,6509
1843,6459
1842,6394
1841,6322
1840,6234
1839,6173
1838,6105
1837,6004
1836,5920
1835,5847
1834,5774
1833,5714
1832,5660
1831,5613
1830,5569
1829,5558
1828,5552
1827,5557
1826,5591
1825,5645
1824,5727
1823,5819
1822,5945
1821,6074
1820,6290
1819,6466
1818,6709
1817,6950
1816,7297
1815,7598
1814,7949
1813,8272
1812,8760
1811,9205
1810,9746
1809,10217
1808,10812
1807,11332
1806,12060
1805,12658
1804,13395
1803,14019
1802,14872
1801,15597
1800,16443
1799,17113
1798,18033
1797,18820
1796,19868
1795,20671
1794,21706
1793,22524
1792,23541
1791,24349
1790,25480
1789,26383
1788,27465
1787,28262
1786,29295
1785,30061
1784,31056
1783,31845
1782,32849
1781,33610
1780,34551
1779,35237
1778,36113
1777,36720
1776,37428
1775,37982
1774,38605
1773,39115
1772,39685
1771,40069
1770,40521
1769,40815
1768,41118
1767,41296
1766,41496
1765,41599
1764,41692
1763,41712
1762,41641
1761,41560
1760,41347
1759,41127
1758,40812
1757,40530
1756,40082
1755,39668
1754,39099
1753,38551
1752,37927
1751,37385
1750,36614
1749,35970
1748,35091
1747,34409
1746,33481
1745,32637
1744,31775
1743,30989
1742,30001
1741,29161
1740,28161
1739,27266
1738,26247
1737,25350
1736,24302
1735,23434
1734,22360
1733,21458
1732,20439
1731,19544
1730,18544
1729,17687
1728,16787
1727,15994
1726,15090
1725,14382
1724,13571
1723,12863
1722,12119
1721,11511
1720,10839
1719,10318
1718,9700
1717,9229
1716,8750
1715,8418
1714,8000
1713,7705
1712,7379
1711,7113
1710,6806
1709,6572
1708,6344
1707,6177
1706,5999
1705,5871
1704,5760
1703,5694
1702,5608
1701,5566
1700,5526
1699,5518
1698,5528
1697,5535
1696,5553
1695,5580
1694,5632
1693,5693
1692,5758
1691,5817
1690,5891
1689,5945
1688,6050
1687,6096
1686,6178
1685,6255
1684,6308
1683,6364
1682,6431
1681,6480
1680,6528
1679,6570
1678,6597
1677,6624
1676,6659
1675,6669
1674,6671
1673,6679
1672,6656
1671,6660
1670,6625
1669,6611
1668,6569
1667,6524
1666,6465
1665,6420
1664,6371
1663,6305
1662,6236
1661,6175
1660,6097
1659,6036
1658,5945
1657,5881
1656,5801
1655,5733
1654,5659
1653,5584
1652,5497
1651,5433
1650,5340
1649,5290
1648,5214
1647,5151
1646,5090
1645,5035
1644,4981
1643,4937
1642,4878
1641,4862
1640,4823
1639,4790
1638,4759
1637,4735
1636,4722
1635,4708
1634,4694
1633,4703
1632,4694
1631,4698
1630,4704
1629,4712
1628,4719
1627,4737
1626,4754
1625,4782
1624,4804
1623,4825
1622,4856
1621,4868
1620,4900
1619,4925
1618,4955
1617,4982
1616,5008
1615,5038
1614,5080
1613,5097
1612,5134
1611,5158
1610,5184
1609,5219
1608,5245
1607,5278
1606,5305
1605,5334
1604,5382
1603,5403
1602,5448
1601,5473
1600,5534
1599,5551
1598,5590
