3000,4901
2999,4237
2998,4232
2997,4227
2996,4233
2995,4227
2994,4235
2993,4246
2992,4249
2991,4245
2990,4237
2989,4248
2988,4234
2987,4239
2986,4238
2985,4236
2984,4247
2983,4247
2982,4241
2981,4236
2980,4241
2979,4230
2978,4241
2977,4239
2976,4241
2975,4245
2974,4226
2973,4231
2972,4232
2971,4229
2970,4239
2969,4234
2968,4228
2967,4234
2966,4229
2965,4227
2964,4234
2963,4233
2962,4232
2961,4234
2960,4233
2959,4231
2958,4233
2957,4245
2956,4242
2955,4245
2954,4256
2953,4261
2952,4253
2951,4248
2950,4248
2949,4250
2948,4255
2947,4249
2946,4242
2945,4252
2944,4244
2943,4252
2942,4245
2941,4257
2940,4248
2939,4247
2938,4247
2937,4247
2936,4255
2935,4247
2934,4240
2933,4239
2932,4223
2931,4246
2930,4228
2929,4240
2928,4232
2927,4235
2926,4245
2925,4262
2924,4252
2923,4232
2922,4236
2921,4242
2920,4263
2919,4252
2918,4260
2917,4262
2916,4260
2915,4262
2914,4250
2913,4247
2912,4244
2911,4236
2910,4238
2909,4227
2908,4222
2907,4231
2906,4238
2905,4245
2904,4230
2903,4243
2902,4238
2901,4253
2900,4236
2899,4234
2898,4236
2897,4227
2896,4232
2895,4238
2894,4236
2893,4232
2892,4220
2891,4216
2890,4224
2889,4224
2888,4218
2887,4210
2886,4237
2885,4226
2884,4222
2883,4224
2882,4231
2881,4227
2880,4220
2879,4225
2878,4232
2877,4232
2876,4217
2875,4231
2874,4232
2873,4225
2872,4238
2871,4230
2870,4245
2869,4227
2868,4228
2867,4217
2866,4227
2865,4235
2864,4226
2863,4220
2862,4228
2861,4232
2860,4235
2859,4235
2858,4221
2857,4222
2856,4231
2855,4231
2854,4227
2853,4234
2852,4225
2851,4223
2850,4228
2849,4234
2848,4225
2847,4227
2846,4224
2845,4229
2844,4229
2843,4226
2842,4224
2841,4233
2840,4232
2839,4239
2838,4244
2837,4231
2836,4225
2835,4227
2834,4234
2833,4232
2832,4239
2831,4229
2830,4245
2829,4240
2828,4230
2827,4231
2826,4232
2825,4225
2824,4240
2823,4243
2822,4233
2821,4233
2820,4225
2819,4225
2818,4229
2817,4227
2816,4231
2815,4233
2814,4241
2813,4227
2812,4234
2811,4225
2810,4236
2809,4231
2808,4231
2807,4240
2806,4226
2805,4235
2804,4229
2803,4228
2802,4237
2801,4217
2800,4237
2799,4245
2798,4238
2797,4240
2796,4220
2795,4233
2794,4237
2793,4231
2792,4226
2791,4217
2790,4228
2789,4223
2788,4236
2787,4229
2786,4244
2785,4227
2784,4236
2783,4244
2782,4225
2781,4229
2780,4235
2779,4225
2778,4222
2777,4234
2776,4235
2775,4234
2774,4236
2773,4233
2772,4230
2771,4231
2770,4215
2769,4235
2768,4240
2767,4229
2766,4229
2765,4228
2764,4231
2763,4242
2762,4232
2761,4238
2760,4230
2759,4234
2758,4218
2757,4244
2756,4236
2755,4230
2754,4226
2753,4230
2752,4233
2751,4222
2750,4239
2749,4229
2748,4228
2747,4228
2746,4236
2745,4225
2744,4241
2743,4234
2742,4248
2741,4229
2740,4241
2739,4236
2738,4229
2737,4236
2736,4225
2735,4239
2734,4230
2733,4237
2732,4220
2731,4230
2730,4228
2729,4238
2728,4234
2727,4236
2726,4245
2725,4232
2724,4245
2723,4232
2722,4233
2721,4233
2720,4230
2719,4234
2718,4242
2717,4242
2716,4236
2715,4247
2714,4234
2713,4229
2712,4237
2711,4236
2710,4231
2709,4244
2708,4236
2707,4244
2706,4240
